william r adams,,"distributed ledger,blockchain,distributed computing,business",,,,,,
willman chen,,"industrial internet,process automation system,blockchain,last mile,heavy industry,interoperability,emerging technologies,sustainability,systems engineering,engineering",,,,,,
wilson abel alberto torres,monash university,"ring signature,blockchain,quantum,lattice,distributed computing,mathematics",,,,,,
wim laurier,ghent university,"blockchain,sharing economy,enterprise information system,interoperability,database transaction,cloud computing,ontology,proof of concept,knowledge management,computer science",,,,,,
winifred gutmannsbauer,,"monetization,blockchain,use case,commerce,business",,,,,,
witold nowinski,,"disintermediation,blockchain,sharing economy,business model,emerging technologies,development theory,transaction cost,authentication,international trade,economics",,,,,,
wojciech nowakowski,,"blockchain,performance art,mathematics education,art",,,,,,
wolf witte,,"blockchain,constitution,magazine,advertising,public relations,art",,,,,,
wolfgang breymann,zurcher fachhochschule,"blockchain,financial analysis,financial risk,finance,business",,,,,,
wolfgang grather,fraunhofer society,"blockchain,internet privacy,computer science",,,,,,
wolfgang hardle,humboldt university of berlin,"blockchain,cryptocurrency,index fund,currency,public interest,market segmentation,financial market,financial services,finance,economy,economics",,,,,,
wolfgang kersten,university of hamburg,"blockchain,performance art,art",,,,,,
wolfgang klimt,,"blockchain,internet privacy,business",,,,,,
wolfgang prinz,center for information technology,"blockchain,internet privacy,computer science",,,,,,
wonjun jang,,"blockchain,internet privacy,business",,,,,,
wonwoo jung,,"blockchain,database transaction,denial of service attack,computer security,computer science",,,,,,
wookun lee,,"blockchain,authorization,computer security,business",,,,,,
wookyun kho,,"blockchain,health care,information system,family medicine,medicine",,,,,,
wtud,,"token economy,bittorrent,file sharing,blockchain,computer network,computer science",,,,,,
wuchih hu,national penghu university of science and technology,"blockchain,circular economy,credit rating,finance,economics",,,,,,
wulf a kaal,university of st thomas,"capital formation,blockchain,ico,flags register,coin,diversification,corporate governance,transaction cost,finance,economics",,,,,,
wyatt meldmanfloch,,"blockchain,poincare conjecture,algebraic topology,cohomology,manifold,recursion,discrete mathematics,distributed computing,computer science",,,,,,
x u zihuan,hong kong university of science and technology,"blockchain,data mining,database,computer science",,,,,,
xavier boyen,queensland university of technology,"blockchain,cryptocurrency,distributed computing,business",,,,,,
xavier laurent,,"blockchain,mining engineering,library science,computer science",,,,,,
xesca amengual,,"proof of stake,blockchain,logo,implementation,multimedia,world wide web,computer science",,,,,,
xi zhao,xi an jiaotong university,"supply chain management,ledger,blockchain,economic integration,supply chain,information protection policy,information technology,complex systems,process management,distributed computing,computer science",,,,,,
xiang xie,,"blockchain,distributed computing,computer science",,,,,,
xiang zhang,peking university,"systems architecture,blockchain,phenomenon,next generation network,decentralised system,internet protocol suite,multicast,peer to peer,computer network,distributed computing,computer science",,,,,,
xiangfu zhao,zhejiang normal university,"blockchain,hacker,propositional calculus,control engineering,algorithm,computer science",,,,,,
xianghua lin,,"blockchain,distributed computing,computer science",,,,,,
xiangliang zhang,king abdullah university of science and technology,"blockchain,nondeterministic algorithm,server,incentive,authentication,simulation,computer security,engineering",,,,,,
xiangping chen,sun yat sen university,"architectural technology,reputation system,ledger,blockchain,internet of things,financial services,scalability,computer security,data mining,database,computer science",,,,,,
xiangshuai qu,xiangtan university,"digital currency,blockchain,database transaction,encryption,distributed database,power electronics,electronics,the internet,control engineering,distributed computing,engineering",,,,,,
xiangyu wang,,"blockchain,construction engineering,engineering",,,,,,
xiao liang yu,,"cascading style sheets,blockchain,internet of things,dynamic data,audit,server,cloud computing,data integrity,computer security,database,computer science",,,,,,
xiao tang,,"information technology audit,distributed ledger,extant taxon,blockchain,big data,audit,systematic review,inductive reasoning,management science,engineering",,,,,,
xiao yue,huaqiao university,"ledger,blockchain,risk control,default gateway,data sharing,schema,architecture,health care,computer security,data mining,medicine",,,,,,
xiao zhang,,"ledger,springing,blockchain,commerce,business",,,,,,
xiao zhu,,"blockchain,private network,profit sharing,tracing,cloud computing,reference model,shared resource,marketing,data mining,computer science",,,,,,
xiaochao qian,,"blockchain,cryptocurrency,internet privacy,business",,,,,,
xiaodi huang,charles sturt university,"blockchain,communications security,scheduling,communications system,computer security,mathematics",,,,,,
xiaodong lin,,"blockchain,data sharing,computer security,medicine",,,,,,
xiaofang zhou,soochow university,"proof of stake,digital currency,blockchain,range query,data access,abstraction,data mining,database,computer science",,,,,,
xiaofeng chen,xidian university,"cloud storage,file server,blockchain,verifiable secret sharing,trusted third party,cloud computing,computer network,distributed computing,computer science",,,,,,
xiaofeng wang,national university of defense technology,"ip hijacking,smart contract,software deployment,incentive,resource management,resource allocation,authentication,the internet,internet privacy,computer network,computer security,computer science",,,,,,
xiaogang liu,,"emissions trading,blockchain,industry 4 0,clothing,sustainability,manufacturing,automation,process management,environmental resource management,economics",,,,,,
xiaohe liu,,"blockchain,quality of service,computer network,real time computing,computer science",,,,,,
xiaohong huang,beijing university of posts and telecommunications,"smart contract,electric vehicle,pile,computer security model,network performance,authentication,the internet,scheduling,computer network,distributed computing,computer science",,,,,,
xiaohong jiang,,"smart contract,laptop,trustworthiness,internet of things,pi,access control,computer network,distributed computing,computer science",,,,,,
xiaojiang du,temple university,"multi factor authentication,smart contract,single point of failure,software deployment,pi,server,architecture,authentication,computer network,computer science",,,,,,
xiaojun liu,,"blockchain,propagation delay,incentive,computation,cryptography,mathematical optimization,distributed computing,mathematics",,,,,,
xiaokang chen,,"fork,blockchain,cryptocurrency,safer,fork,currency,distributed computing,computer science",,,,,,
xiaolin chang,beijing jiaotong university,"byzantine fault tolerance,blockchain,internet of things,bottleneck,fault tolerance,information technology,stochastic process,distributed computing,real time computing,computer science",,,,,,
